folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
General Health/Short UPPS-P Impulsive Behavior Scale,upps_positiveurgency,Short UPPS-P Impulsive Behavior Scale: Positive Urgency Subscore,"Summary item from the Short UPPS-P Impulsive Behavior Scale, calculated from :upps_3:, :upps_10:, :upps_17: and :upps_20:. Range 4 -16 with higher scores indicating less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",numeric,"","",upps_positiveurgency;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_sensationseek,Short UPPS-P Impulsive Behavior Scale: Sensation Seeking Subscore,"Summary item from the Short UPPS-P Impulsive Behavior Scale, calculated from :upps_9:, :upps_14:, :upps_16: and :upps_18:. Range 4 -16 with higher scores indicating less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",numeric,"","",upps_sensationseek;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_total,Short UPPS-P Impulsive Behavior Scale Total Score,"Total from the Short UPPS-P Impulsive Behavior Scale. Range 20 -80 with higher scores indicating less impulsivity. Note: reverse coding for items 1, 4, 5, 7, 12 and 19, where we change 1=4, 2=3, 3=2 and 4=1 before calculating the overall sum. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",numeric,"","",upps_total;upps,"","",""
Harmonized/Demographics,nsrr_age,Subject age,"Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :age:",numeric,years,"",age_at_index ,"",true,""
Harmonized/Demographics,nsrr_age_gt89,Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years,"Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :age:",choices,"",nsrr_age_gt89,age_at_index_gt89,"",true,""
Harmonized/Demographics,nsrr_ethnicity,Subject ethnicity,"Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :ethnicity: ",choices,"",nsrr_ethnicity,ethnicity,"",true,""
Harmonized/Demographics,nsrr_race,Subject race,"Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :race:",choices,"",nsrr_race,race,"",true,""
Harmonized/Demographics,nsrr_sex,Subject sex,"Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :sex:",choices,"",nsrr_sex,annotated_sex,"",true,""
Harmonized/Lifestyle and Behavioral Health,nsrr_current_smoker,Currently smoking cigarettes,"Indicates whether subject ever regularly smoked cigarettes.<br><br>Harmonized by the NSRR team to align with <a href=\""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes\"" target=\""_blank\"">TOPMed</a> and <a href=\""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/\"" target=\""_blank\"">BioDataCatalyst standards</a>. Source: :subs_tob_1:",choices,"",nsrr_current_smoker,smoking,"",true,""
Harmonized/Lifestyle and Behavioral Health,nsrr_ever_smoker,Ever smoked cigarettes,"Indicates whether subject currently smokes cigarettes. <br><br>Harmonized by the NSRR team to align with <a href=\""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes\"" target=\""_blank\"">TOPMed</a> and <a href=\""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/\"" target=\""_blank\"">BioDataCatalyst standards</a>. Source: :subs_tob_1:",choices,"",nsrr_ever_smoker,smoking,"",true,""
Lifestyle and Behavioral Health,subs_alc_02to05,"On days when you use cannabis/marijuana, what times of the day do you use it? Middle of the Night (2AM-5AM)","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_alc_05to08,"On days when you use cannabis/marijuana, what times of the day do you use it? Early morning (5AM-8AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_alc_08to11,"On days when you use cannabis/marijuana, what times of the day do you use it? Morning (8AM-11AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_alc_1,How often do you drink alcohol?,"",choices,"",subs_freq,"","","",""
Lifestyle and Behavioral Health,subs_alc_11to14,"On days when you use cannabis/marijuana, what times of the day do you use it? Noontime (11AM-2PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_alc_14to17,"On days when you use cannabis/marijuana, what times of the day do you use it? Afternoon (2PM-5PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_alc_17to20,"On days when you use cannabis/marijuana, what times of the day do you use it? Early Evening (5PM-8PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_alc_20to23,"On days when you use cannabis/marijuana, what times of the day do you use it? Evening (8PM-11PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_alc_23to02,"On days when you use cannabis/marijuana, what times of the day do you use it? Late Evening (11PM-2AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_alc_3,How often do you use alcohol to help you sleep?,"",choices,"",freq_wdown,"","","",""
Lifestyle and Behavioral Health,subs_caff_02to05,"On days when you drink alcohol, what times of the day do you drink? Middle of the Night (2AM-5AM)","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_caff_05to08,"On days when you drink alcohol, what times of the day do you drink? Early morning (5AM-8AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_caff_08to11,"On days when you drink alcohol, what times of the day do you drink? Morning (8AM-11AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_caff_1,"How often do you consume caffeinated products (like coffee, tea, energy drinks, etc)?","",choices,"",subs_freq,"","","",""
Lifestyle and Behavioral Health,subs_caff_11to14,"On days when you drink alcohol, what times of the day do you drink? Noontime (11AM-2PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_caff_14to17,"On days when you drink alcohol, what times of the day do you drink? Afternoon (2PM-5PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_caff_17to20,"On days when you drink alcohol, what times of the day do you drink? Early Evening (5PM-8PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_caff_20to23,"On days when you drink alcohol, what times of the day do you drink? Evening (8PM-11PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_caff_23to02,"On days when you drink alcohol, what times of the day do you drink? Late Evening (11PM-2AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_02to05,"On days when you smoke cigarettes or use other tobacco products, what times of the day do you smoke? Middle of the Night (2AM-5AM)","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_05to08,"On days when you smoke cigarettes or use other tobacco products, what times of the day do you smoke? Early morning (5AM-8AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_08to11,"On days when you smoke cigarettes or use other tobacco products, what times of the day do you smoke? Morning (8AM-11AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_1,How often do you use marijuana/cannabis?,<em> Original text: How often do you use marijuana/cannabis? (Remember -- this is completely private and confidential. We use this information for scientific purposes only). </em>,choices,"",subs_freq,"","","",""
Lifestyle and Behavioral Health,subs_can_11to14,"On days when you smoke cigarettes or use other tobacco products, what times of the day do you smoke? Noontime (11AM-2PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_14to17,"On days when you smoke cigarettes or use other tobacco products, what times of the day do you smoke? Afternoon (2PM-5PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_17to20,"On days when you smoke cigarettes or use other tobacco products, what times of the day do you smoke? Early Evening (5PM-8PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_20to23,"On days when you smoke cigarettes or use other tobacco products, what times of the day do you smoke? Evening (8PM-11PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_23to02,"On days when you smoke cigarettes or use other tobacco products, what times of the day do you smoke? Late Evening (11PM-2AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_can_3,How often do you use cannabis/marijuana to help you sleep?,"",choices,"",freq_wdown,"","","",""
Lifestyle and Behavioral Health,subs_tob_02to05,"On days when you drink caffeinated beverages, what times do you drink them? Middle of the Night (2AM-5AM)","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_tob_05to08,"On days when you drink caffeinated beverages, what times do you drink them? Early morning (5AM-8AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_tob_08to11,"On days when you drink caffeinated beverages, what times do you drink them? Morning (8AM-11AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_tob_1,How often do you smoke cigarettes or other tobacco products?,"",choices,"",tob_freq,"","","",""
Lifestyle and Behavioral Health,subs_tob_11to14,"On days when you drink caffeinated beverages, what times do you drink them? Noontime (11AM-2PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_tob_14to17,"On days when you drink caffeinated beverages, what times do you drink them? Afternoon (2PM-5PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_tob_17to20,"On days when you drink caffeinated beverages, what times do you drink them? Early Evening (5PM-8PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_tob_20to23,"On days when you drink caffeinated beverages, what times do you drink them? Evening (8PM-11PM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_tob_23to02,"On days when you drink caffeinated beverages, what times do you drink them? Late Evening (11PM-2AM) ","",choices,"",noyes,"","","",""
Lifestyle and Behavioral Health,subs_tob_3,How often do you use tobacco products to help you wind down at night?,"",choices,"",freq_wdown,"","","",""
Medical History/Medications,mh_meds_1,Are you taking any medications (prescription or over-the-counter)?,Medical History Questionnaire,choices,"",no0_yes1,"","","",""
Medical History/Medications,mh_meds_1_dose,How much of the first medication do you take?,Medical History Questionnaire,numeric,"","","","","",""
Medical History/Medications,mh_meds_1_name,What is the name of the first medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_1_reason,Why do you take the first medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_1_timing,Approximately when do you take the first medication (in military time)?,Medical History Questionnaire,time,"","","","","",""
Medical History/Medications,mh_meds_2,Do you take another medication?,Medical History Questionnaire,choices,"",no0_yes1,"","","",""
Medical History/Medications,mh_meds_2_dose,How much of the second medication do you take?,Medical History Questionnaire,numeric,"","","","","",""
Medical History/Medications,mh_meds_2_name,What is the name of the second medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_2_reason,Why do you take the second medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_2_timing,Approximately when do you take the second medication (in military time)?,Medical History Questionnaire,time,"","","","","",""
Medical History/Medications,mh_meds_3,Do you take another medication?,Medical History Questionnaire,choices,"",no0_yes1,"","","",""
Medical History/Medications,mh_meds_3_dose,How much of the third medication do you take?,Medical History Questionnaire,numeric,"","","","","",""
Medical History/Medications,mh_meds_3_name,What is the name of the third medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_3_reason,Why do you take the third medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_3_timing,Approximately when do you take the third medication (in military time)?,Medical History Questionnaire,time,"","","","","",""
Medical History/Medications,mh_meds_4,Do you take another medication?,Medical History Questionnaire,choices,"",no0_yes1,"","","",""
Medical History/Medications,mh_meds_4_dose,How much of the fourth medication do you take?,Medical History Questionnaire,numeric,"","","","","",""
Medical History/Medications,mh_meds_4_name,What is the name of the fourth medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_4_reason,Why do you take the fourth medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_4_timing,Approximately when do you take the fourth medication (in military time)?,Medical History Questionnaire,time,"","","","","",""
Medical History/Medications,mh_meds_5,Do you take another medication?,Medical History Questionnaire,choices,"",no0_yes1,"","","",""
Medical History/Medications,mh_meds_5_dose,How much of the fifth medication do you take?,Medical History Questionnaire,numeric,"","","","","",""
Medical History/Medications,mh_meds_5_name,What is the name of the fifth medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_5_reason,Why do you take the fifth medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_5_timing,Approximately when do you take the fifth medication (in military time)?,Medical History Questionnaire,time,"","","","","",""
Medical History/Medications,mh_meds_6,Do you take another medication?,Medical History Questionnaire,choices,"",no0_yes1,"","","",""
Medical History/Medications,mh_meds_6_dose,How much of the sixth medication do you take?,Medical History Questionnaire,numeric,"","","","","",""
Medical History/Medications,mh_meds_6_name,What is the name of the sixth medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_6_reason,Why do you take the sixth medication?,Medical History Questionnaire,text,"","","","","",""
Medical History/Medications,mh_meds_6_timing,Approximately when do you take the sixth medication (in military time)?,Medical History Questionnaire,time,"","","","","",""
Medical History,mh_anx,Do you have an anxiety disorder?,Medical History Questionnaire,choices,"",mh_diagnosis,"","","",""
Medical History,mh_bpd,Do you have bipolar disorder?,Medical History Questionnaire,choices,"",mh_diagnosis,"","","",""
Medical History,mh_health,How would you rate your overall health?,Medical History Questionnaire,choices,"",mh_health,"","","",""
Medical History,mh_mdd,Do you have depression?,Medical History Questionnaire,choices,"",mh_diagnosis,"","","",""
Medical History,mh_ptsd,Do you have post-traumatic stress disorder (PTSD)?,Medical History Questionnaire,choices,"",mh_diagnosis,"","","",""
Medical History,mh_pzd,"Do you have schizophrenia, schizoaffective disorder, or another psychotic disorder?",Medical History Questionnaire,choices,"",mh_diagnosis,"","","",""
Medical History,mh_szd,"Do you have a seizure disorder, or have had seizures?",Medical History Questionnaire,choices,"",mh_diagnosis,"","","",""
Sleep Questionnaires/Parasomnia/Disturbing Dream and Nightmare Severity Index (DDNSI),ddnsi_1,Disturbing Dream and Nightmare Severity Index: How many nights in a week do you have nightmares?,Item from the Disturbing Dream and Nightmare Severity Index (DDNSI) <br><br>[Search for all Disturbing Dream and Nightmare Severity Index variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=ddnsi),numeric,"","",ddnsi_01nightnightmareddnsi;nightmare,"","",""
Sleep Questionnaires/Parasomnia/Disturbing Dream and Nightmare Severity Index (DDNSI),ddnsi_2,Disturbing Dream and Nightmare Severity Index: How many nightmares do you have per week?,Item from the Disturbing Dream and Nightmare Severity Index (DDNSI) <br><br>[Search for all Disturbing Dream and Nightmare Severity Index variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=ddnsi),numeric,"","",ddnsi_02pernightddnsi;nightmare,"","",""
Sleep Questionnaires/Parasomnia/Disturbing Dream and Nightmare Severity Index (DDNSI),ddnsi_3,Disturbing Dream and Nightmare Severity Index: How many times do the nightmares wake you up?,Item from the Disturbing Dream and Nightmare Severity Index (DDNSI) <br><br>[Search for all Disturbing Dream and Nightmare Severity Index variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=ddnsi),choices,"",ddnsi_3,ddnsi_03wakeupddnsi;nightmare,"","",""
Sleep Questionnaires/Parasomnia/Disturbing Dream and Nightmare Severity Index (DDNSI),ddnsi_4,Disturbing Dream and Nightmare Severity Index: How severe is your nightmare problem?,Item from the Disturbing Dream and Nightmare Severity Index (DDNSI) <br><br>[Search for all Disturbing Dream and Nightmare Severity Index variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=ddnsi),choices,"",ddnsi_4,ddnsi_04howsevereddnsi;nightmare,"","",""
Sleep Questionnaires/Parasomnia/Disturbing Dream and Nightmare Severity Index (DDNSI),ddnsi_5,Disturbing Dream and Nightmare Severity Index: How intense are your nightmares?,Item from the Disturbing Dream and Nightmare Severity Index (DDNSI) <br><br>[Search for all Disturbing Dream and Nightmare Severity Index variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=ddnsi),choices,"",ddnsi_5,ddnsi_05howintenseddnsi;nightmare,"","",""
Sleep Questionnaires/Parasomnia/Disturbing Dream and Nightmare Severity Index (DDNSI),ddnsi_total,Disturbing Dream and Nightmare Severity Index: DDNSI Total Score,Total from the Disturbing Dream and Nightmare Severity Index (DDNSI) <br><br>[Search for all Disturbing Dream and Nightmare Severity Index variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=ddnsi),numeric,"","",ddnsi;nightmare;ddnsi_total,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_1,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, my work or other activities prevent me from getting at least 7hrs of sleep","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_01prevented;sds;sleep_duration,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_10,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, I snore","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_10snore;sds;snore,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_11,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, I wake up with a dry mouth in the morning (cotton mouth)","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_11drymouth;sds,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_12,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, my snoring is so loud, that my bed partner complains","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_12snorecomplain;sds;snore,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_13,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, I have been told that I stop breathing in my sleep","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_13stopbreathe;sds;sdb,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_14,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, I wake up choking or gasping for air","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_14choking;sds;sdb,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_15,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, I feel uncomfortable sensations in my legs, especially when sitting or lying down, that are relieved by moving them","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_15restlessleg;sds;rls_plms,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_16,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, I have an urge to move my legs that is worse in the evenings and nights","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_16restlesslegsleep;sds;rls_plms,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_17,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, I wake up frequently during the night for no reason","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_17wakenight;sds;insomnia,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_18,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, when angered, humored, frightened, I experience sudden muscle weakness","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_18muscleweak;sds,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_19,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, when falling asleep or waking up, I experience scary dream-like images","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_19scaryimage;sds;hypnogogic_hallucinations,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_2,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, my bedtime or waketime varies by more than 3 hours","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_02varyroutine;sds;sleep_regularity,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_20,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, when I am first awakening, I feel like I can't move","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_20paralysis;sds;sleep_paralysis,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_21,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, I have nightmares","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_21nightmare;sds;nightmare,"","",""
Sleep Questionnaires/Sleep Disorder/Sleep Disorders Symptom Checklist-25,sds_22,"Sleep Disorders Symptom Checklist - 25: For the past three (3) months, for no reason, I awaken suddenly, startled, and feeling afraid","Item from the Sleep Disorders Symptom Checklist - 25. [Klingman et al 2017, Introducing the Sleep Disorders Symptom Checklist-25: A Primary Care Friendly and Comprehensive Screener for Sleep Disorders, Sleep Med Res 2017; 8(1): 17-25](https://doi.org/10.17241/smr.2017.00010)<br><br>[Search for all Sleep Disorders Symptom Checklist - 25 variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=sds)",choices,"",sds,sds_22frightened;sds;nightmare,"","",""
