Feature Name,Feature Value
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,0.5
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,2.3
mean_abnormal_short_term_variability,2.3
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,2.4
mean_abnormal_short_term_variability,2.4
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.5
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.5
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.3
mean_abnormal_short_term_variability,2.4
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,2.4
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,2.4
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,2.9
mean_abnormal_short_term_variability,2.4
mean_abnormal_short_term_variability,2.3
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,2.3
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,2.7
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,3.1
mean_abnormal_short_term_variability,3.2
mean_abnormal_short_term_variability,3.0
mean_abnormal_short_term_variability,3.0
mean_abnormal_short_term_variability,3.3
mean_abnormal_short_term_variability,3.0
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.7
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,1.8
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.4
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,4.3
mean_abnormal_short_term_variability,3.9
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,2.9
mean_abnormal_short_term_variability,3.1
mean_abnormal_short_term_variability,2.9
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,3.2
mean_abnormal_short_term_variability,3.2
mean_abnormal_short_term_variability,3.3
mean_abnormal_short_term_variability,2.9
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,2.7
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,2.4
mean_abnormal_short_term_variability,2.5
mean_abnormal_short_term_variability,2.7
mean_abnormal_short_term_variability,3.0
mean_abnormal_short_term_variability,2.8
mean_abnormal_short_term_variability,4.2
mean_abnormal_short_term_variability,4.1
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,4.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.5
mean_abnormal_short_term_variability,0.5
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.1
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,2.9
mean_abnormal_short_term_variability,2.6
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,1.7
mean_abnormal_short_term_variability,1.2
mean_abnormal_short_term_variability,1.3
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.5
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.9
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.8
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,1.6
mean_abnormal_short_term_variability,2.1
mean_abnormal_short_term_variability,2.7
mean_abnormal_short_term_variability,3.0
mean_abnormal_short_term_variability,3.0
mean_abnormal_short_term_variability,2.0
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.2
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,1.0
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,1.9
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,2.2
mean_abnormal_short_term_variability,1.5
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.2
mean_abnormal_short_term_variability,0.2
mean_abnormal_short_term_variability,0.3
mean_abnormal_short_term_variability,0.5
mean_abnormal_short_term_variability,0.6
mean_abnormal_short_term_variability,0.7
mean_abnormal_short_term_variability,0.2
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
mean_abnormal_short_term_variability,0.4
percentage_of_time_with_abnormal_long_term_variability,43.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,6.0
percentage_of_time_with_abnormal_long_term_variability,5.0
percentage_of_time_with_abnormal_long_term_variability,6.0
percentage_of_time_with_abnormal_long_term_variability,9.0
percentage_of_time_with_abnormal_long_term_variability,8.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,79.0
percentage_of_time_with_abnormal_long_term_variability,72.0
percentage_of_time_with_abnormal_long_term_variability,14.0
percentage_of_time_with_abnormal_long_term_variability,71.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,1.0
percentage_of_time_with_abnormal_long_term_variability,1.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,40.0
percentage_of_time_with_abnormal_long_term_variability,69.0
percentage_of_time_with_abnormal_long_term_variability,54.0
percentage_of_time_with_abnormal_long_term_variability,53.0
percentage_of_time_with_abnormal_long_term_variability,38.0
percentage_of_time_with_abnormal_long_term_variability,29.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,18.0
percentage_of_time_with_abnormal_long_term_variability,21.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,37.0
percentage_of_time_with_abnormal_long_term_variability,20.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,1.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,1.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,3.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,27.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,29.0
percentage_of_time_with_abnormal_long_term_variability,67.0
percentage_of_time_with_abnormal_long_term_variability,68.0
percentage_of_time_with_abnormal_long_term_variability,75.0
percentage_of_time_with_abnormal_long_term_variability,74.0
percentage_of_time_with_abnormal_long_term_variability,7.0
percentage_of_time_with_abnormal_long_term_variability,30.0
percentage_of_time_with_abnormal_long_term_variability,49.0
percentage_of_time_with_abnormal_long_term_variability,39.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,6.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,1.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,31.0
percentage_of_time_with_abnormal_long_term_variability,32.0
percentage_of_time_with_abnormal_long_term_variability,19.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,16.0
percentage_of_time_with_abnormal_long_term_variability,21.0
percentage_of_time_with_abnormal_long_term_variability,6.0
percentage_of_time_with_abnormal_long_term_variability,11.0
percentage_of_time_with_abnormal_long_term_variability,34.0
percentage_of_time_with_abnormal_long_term_variability,38.0
percentage_of_time_with_abnormal_long_term_variability,31.0
percentage_of_time_with_abnormal_long_term_variability,58.0
percentage_of_time_with_abnormal_long_term_variability,8.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,13.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,16.0
percentage_of_time_with_abnormal_long_term_variability,8.0
percentage_of_time_with_abnormal_long_term_variability,13.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,7.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,10.0
percentage_of_time_with_abnormal_long_term_variability,8.0
percentage_of_time_with_abnormal_long_term_variability,9.0
percentage_of_time_with_abnormal_long_term_variability,15.0
percentage_of_time_with_abnormal_long_term_variability,20.0
percentage_of_time_with_abnormal_long_term_variability,13.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,14.0
percentage_of_time_with_abnormal_long_term_variability,12.0
percentage_of_time_with_abnormal_long_term_variability,13.0
percentage_of_time_with_abnormal_long_term_variability,11.0
percentage_of_time_with_abnormal_long_term_variability,6.0
percentage_of_time_with_abnormal_long_term_variability,16.0
percentage_of_time_with_abnormal_long_term_variability,13.0
percentage_of_time_with_abnormal_long_term_variability,10.0
percentage_of_time_with_abnormal_long_term_variability,12.0
percentage_of_time_with_abnormal_long_term_variability,10.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,3.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,39.0
percentage_of_time_with_abnormal_long_term_variability,25.0
percentage_of_time_with_abnormal_long_term_variability,26.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,3.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,20.0
percentage_of_time_with_abnormal_long_term_variability,19.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,20.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,3.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,19.0
percentage_of_time_with_abnormal_long_term_variability,13.0
percentage_of_time_with_abnormal_long_term_variability,19.0
percentage_of_time_with_abnormal_long_term_variability,3.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,7.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,12.0
percentage_of_time_with_abnormal_long_term_variability,12.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,15.0
percentage_of_time_with_abnormal_long_term_variability,12.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,3.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,4.0
percentage_of_time_with_abnormal_long_term_variability,4.0
percentage_of_time_with_abnormal_long_term_variability,5.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,1.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,1.0
percentage_of_time_with_abnormal_long_term_variability,1.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,7.0
percentage_of_time_with_abnormal_long_term_variability,0.0
percentage_of_time_with_abnormal_long_term_variability,7.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,2.0
percentage_of_time_with_abnormal_long_term_variability,4.0
percentage_of_time_with_abnormal_long_term_variability,46.0
percentage_of_time_with_abnormal_long_term_variability,57.0
percentage_of_time_with_abnormal_long_term_variability,75.0
percentage_of_time_with_abnormal_long_term_variability,29.0
percentage_of_time_with_abnormal_long_term_variability,20.0
percentage_of_time_with_abnormal_long_term_variability,27.0
